acc,label
0.469243,0.0
1.14432,0.0
1.14432,0.0
1.70839,0.0
1.70839,0.0
1.57636,0.0
1.57636,0.0
1.57636,0.0
0.989823,0.0
-0.00805439,0.0
-0.00805439,0.0
-0.00805439,0.0
-0.531262,0.0
-0.531262,0.0
-0.531262,0.0
-0.531262,0.0
-0.88337,0.0
-0.634288,0.0
-0.305799,0.0
-0.0554355,0.0
-0.0554355,0.0
0.327882,0.0
0.412896,0.0
0.445387,0.0
0.445387,0.0
0.486052,0.0
0.426344,0.0
0.426344,0.0
0.368564,0.0
0.117072,0.0
-0.245561,0.0
-0.245561,0.0
-0.376261,0.0
-0.376261,0.0
-0.376261,0.0
-0.263165,0.0
-0.028216,0.0
-0.028216,0.0
-0.028216,0.0
0.0132441,0.0
-0.0340274,0.0
-0.0340274,0.0
-0.0340274,0.0
0.00897533,0.0
0.0847769,0.0
0.0847769,0.0
0.139439,0.0
0.139439,0.0
0.135567,0.0
0.124567,0.0
-0.0804837,0.0
-0.0804837,0.0
-0.0804837,0.0
-0.118229,0.0
-0.118229,0.0
-0.118229,0.0
0.0930572,0.0
0.0930572,0.0
0.195287,0.0
0.195287,0.0
0.195287,0.0
0.195287,0.0
0.212305,0.0
0.212305,0.0
0.212305,0.0
0.212305,0.0
0.0203145,0.0
0.0203145,0.0
0.0203145,0.0
0.0203145,0.0
-0.0105004,0.0
-0.128612,0.0
-0.128612,0.0
-0.186172,0.0
-0.186172,0.0
-0.126195,0.0
-0.126195,0.0
-0.0944448,0.0
-0.0944448,0.0
-0.084623,0.0
-0.084623,0.0
-0.00899929,0.0
-0.00899929,0.0
0.0659769,0.0
0.177599,0.0
0.202401,0.0
0.202401,0.0
0.202401,0.0
0.202401,0.0
-0.0564872,0.0
-0.0564872,0.0
-0.0564872,0.0
-0.121407,0.0
-0.104985,0.0
-0.104985,0.0
-0.104985,0.0
-0.0606989,0.0
0.0478007,0.0
0.0678916,0.0
0.0678916,0.0
0.0986619,0.0
0.141233,0.0
0.154613,0.0
0.112911,0.0
0.112911,0.0
0.0894468,0.0
0.0405968,0.0
-0.0148083,0.0
-0.0148083,0.0
-0.00263308,0.0
-0.0267075,0.0
-0.119763,0.0
-0.119763,0.0
-0.112323,0.0
-0.112323,0.0
-0.0628891,0.0
-0.0628891,0.0
-0.0631137,0.0
-0.0631137,0.0
-0.0459826,0.0
-0.0459826,0.0
0.019718,0.0
0.019718,0.0
0.019718,0.0
0.194349,0.0
0.115862,0.0
0.115862,0.0
0.115862,0.0
-0.088343,0.0
-0.088343,0.0
-0.088343,0.0
-0.088343,0.0
-0.169498,0.0
-0.0860895,0.0
0.144152,0.0
0.144152,0.0
0.144152,0.0
0.144152,0.0
0.114767,0.0
0.114767,0.0
0.0481923,0.0
0.0481923,0.0
0.0481923,0.0
-0.0315747,0.0
-0.0315747,0.0
-0.0315747,0.0
-0.0315747,0.0
-0.0174734,0.0
-0.0174734,0.0
-0.0174734,0.0
0.183471,0.0
0.183471,0.0
-0.181949,0.0
-0.181949,0.0
-0.271596,0.0
-0.249776,0.0
-0.152471,0.0
-0.152471,0.0
-0.152471,0.0
-0.0431895,0.0
0.127743,0.0
0.297504,0.0
0.297504,0.0
0.297504,0.0
0.297504,0.0
0.129535,0.0
0.129535,0.0
0.129535,0.0
0.129535,0.0
0.129535,0.0
-0.0975831,0.0
-0.0975831,0.0
-0.0975831,0.0
-0.0740956,0.0
-0.0740956,0.0
-0.0530889,0.0
-0.0530889,0.0
-0.0530889,0.0
-0.0694644,0.0
-0.125264,0.0
-0.125264,0.0
-0.125264,0.0
-0.0152832,0.0
0.0790607,0.0
0.0790607,0.0
0.0790607,0.0
0.111454,0.0
-0.0086188,0.0
-0.0086188,0.0
-0.0765525,0.0
-0.0816114,0.0
-0.0816114,0.0
-0.0343595,0.0
-0.0343595,0.0
0.0332803,0.0
0.0332803,0.0
0.102418,0.0
0.102418,0.0
0.19917,0.0
0.19917,0.0
0.19917,0.0
-0.104058,0.0
-0.104058,0.0
-0.104058,0.0
-0.104058,0.0
-0.105302,0.0
-0.105302,0.0
-0.0164707,0.0
-0.0164707,0.0
0.100151,0.0
0.0958278,0.0
0.0958278,0.0
0.0436843,0.0
0.0436843,0.0
0.0699092,0.0
0.0699092,0.0
0.0393908,0.0
0.0632978,0.0
0.124764,0.0
0.113101,0.0
0.0857588,0.0
0.0857588,0.0
0.0857588,0.0
0.0857588,0.0
-0.119575,0.0
-0.119575,0.0
-0.119575,0.0
-0.119575,0.0
-0.0141585,0.0
-0.0141585,0.0
-0.0141585,0.0
-0.0141585,0.0
0.0684662,0.0
0.0930705,0.0
0.0930705,0.0
0.0930705,0.0
0.040577,0.0
0.0346871,0.0
0.0346871,0.0
0.024313,0.0
0.024313,0.0
-0.00470619,0.0
0.0273347,0.0
0.0273347,0.0
0.0273347,0.0
0.0266551,0.0
-0.00130653,0.0
-0.00130653,0.0
-0.00740497,0.0
-0.00740497,0.0
-0.0595713,0.0
-0.0595713,0.0
-0.00991139,0.0
-0.00991139,0.0
-0.00991139,0.0
