acc,label
1.20199,1.0
-2.16972,1.0
-1.65719,1.0
-1.65719,1.0
-1.65719,1.0
0.863534,1.0
0.863534,1.0
0.863534,1.0
1.0461,1.0
1.0461,1.0
0.705965,1.0
0.705965,1.0
-0.992872,1.0
-1.12321,1.0
-0.038781,1.0
-0.038781,1.0
0.170362,1.0
-0.63279,1.0
-1.69252,1.0
-1.69252,1.0
-1.92061,1.0
-1.38056,1.0
-0.819127,1.0
-0.819127,1.0
0.343985,1.0
0.343985,1.0
0.343985,1.0
0.343985,1.0
0.343985,1.0
0.343985,1.0
0.343985,1.0
1.18658,1.0
1.18658,1.0
-0.883772,1.0
-0.883772,1.0
-0.637042,1.0
-0.637042,1.0
-2.01949,1.0
-2.01949,1.0
-2.51981,1.0
-1.40663,1.0
-0.649218,1.0
0.297956,1.0
0.562859,1.0
1.4631,1.0
1.4631,1.0
2.71211,1.0
2.34773,1.0
2.34773,1.0
1.4253,1.0
-0.0143225,1.0
-0.697933,1.0
-0.697933,1.0
-0.697933,1.0
-0.15912,1.0
-0.15912,1.0
-3.51988,1.0
-3.51988,1.0
-2.20578,1.0
-2.20578,1.0
-2.20578,1.0
-2.20578,1.0
-0.0331326,1.0
-0.0331326,1.0
1.42401,1.0
1.42401,1.0
2.29226,1.0
2.29226,1.0
2.29226,1.0
2.29226,1.0
1.4306,1.0
1.4306,1.0
1.4306,1.0
1.4306,1.0
0.449251,1.0
0.449251,1.0
0.449251,1.0
0.449251,1.0
-0.0929172,1.0
-2.21135,1.0
-2.63897,1.0
-0.161185,1.0
0.76119,1.0
0.76119,1.0
0.76119,1.0
0.76119,1.0
2.05371,1.0
1.5762,1.0
1.5762,1.0
1.5762,1.0
0.807132,1.0
-0.609032,1.0
-0.609032,1.0
-0.609032,1.0
-0.988333,1.0
-2.07588,1.0
-2.07588,1.0
-2.35089,1.0
-3.29068,1.0
-2.24549,1.0
-0.733996,1.0
-0.733996,1.0
0.443155,1.0
0.830193,1.0
0.68587,1.0
0.68587,1.0
1.68625,1.0
1.68625,1.0
1.68625,1.0
0.239469,1.0
-0.452293,1.0
-0.445884,1.0
-0.445884,1.0
-0.413506,1.0
-1.35473,1.0
-1.35473,1.0
-2.88482,1.0
-2.88482,1.0
-2.88482,1.0
-2.88482,1.0
-2.31082,1.0
0.827088,1.0
1.54806,1.0
1.76108,1.0
1.76108,1.0
1.55896,1.0
0.953364,1.0
0.474782,1.0
0.474782,1.0
0.180577,1.0
-0.782619,1.0
-1.31691,1.0
-1.31691,1.0
-1.31691,1.0
-0.768194,1.0
-0.768194,1.0
-2.22274,1.0
-2.22274,1.0
-2.22274,1.0
-1.90838,1.0
-1.90838,1.0
-0.552366,1.0
-0.552366,1.0
0.145351,1.0
0.145351,1.0
0.469775,1.0
0.469775,1.0
0.469775,1.0
0.212896,1.0
0.126495,1.0
-0.644603,1.0
-0.644603,1.0
-0.585516,1.0
-0.585516,1.0
-0.585516,1.0
0.52552,1.0
0.52552,1.0
-1.22017,1.0
-2.16673,1.0
-2.17535,1.0
-2.17535,1.0
-2.17535,1.0
-2.17535,1.0
-1.78764,1.0
-0.605228,1.0
-0.605228,1.0
-0.605228,1.0
1.06064,1.0
1.06064,1.0
1.06064,1.0
1.06064,1.0
-0.892015,1.0
-0.892015,1.0
-0.892015,1.0
-0.585761,1.0
-0.402873,1.0
-0.096312,1.0
-0.553191,1.0
-0.553191,1.0
-0.958117,1.0
-1.65657,1.0
-0.126815,1.0
0.547592,1.0
0.547592,1.0
0.655035,1.0
0.482104,1.0
0.482104,1.0
0.482104,1.0
0.482104,1.0
0.482104,1.0
-0.885443,1.0
-0.885443,1.0
-1.33891,1.0
-1.33891,1.0
-0.158337,1.0
-0.158337,1.0
-0.158337,1.0
0.0504039,1.0
-0.780296,1.0
-0.973541,1.0
-0.973541,1.0
-0.973541,1.0
0.218372,1.0
0.328474,1.0
1.03801,1.0
1.03801,1.0
1.77093,1.0
0.645504,1.0
0.645504,1.0
-0.00936842,1.0
-0.0775831,1.0
-0.0775831,1.0
-0.127898,1.0
-1.19376,1.0
-1.19376,1.0
-1.19376,1.0
-1.21969,1.0
-1.21969,1.0
-1.0892,1.0
-1.0892,1.0
-1.0892,1.0
1.37632,1.0
1.37632,1.0
1.37632,1.0
1.1075,1.0
1.1075,1.0
1.1075,1.0
1.1075,1.0
-0.117098,1.0
-0.667538,1.0
-0.47558,1.0
-0.450593,1.0
-0.450593,1.0
-0.773024,1.0
-0.853815,1.0
-1.35987,1.0
-1.948,1.0
-1.948,1.0
-1.58188,1.0
-0.0912219,1.0
0.451638,1.0
0.451638,1.0
0.451638,1.0
1.15531,1.0
1.15531,1.0
2.13264,1.0
2.13264,1.0
0.53255,1.0
-0.204138,1.0
-0.204138,1.0
-0.204138,1.0
-0.0582719,1.0
-0.0582719,1.0
-0.0582719,1.0
-1.41655,1.0
-1.41655,1.0
-1.86737,1.0
-1.86737,1.0
-0.224504,1.0
-0.224504,1.0
0.533262,1.0
0.617042,1.0
-0.0574369,1.0
-0.0574369,1.0
0.898876,1.0
0.898876,1.0
1.26968,1.0
0.0850638,1.0
0.0850638,1.0
0.0850638,1.0
0.0850638,1.0
-0.921919,1.0
-0.551042,1.0
-0.551042,1.0
-1.20937,1.0
-1.3291,1.0
-1.3291,1.0
-1.3291,1.0
-1.73234,1.0
0.771473,1.0
0.771473,1.0
0.746603,1.0
0.0443299,1.0
0.810625,1.0
1.19484,1.0
0.851457,1.0
0.851457,1.0
0.369268,1.0
-0.760225,1.0
-0.760225,1.0
-0.49394,1.0
-0.49394,1.0
-0.0171076,1.0
-0.0171076,1.0
-0.704746,1.0
-0.704746,1.0
-0.704746,1.0
-0.704746,1.0
