acc,label
-0.231691,1
-0.204991,1
0.019562,1
0.019562,1
0.0882751,1
0.0882751,1
0.203828,1
0.203828,1
0.283126,1
0.401632,1
0.307251,1
0.307251,1
0.210703,1
0.210703,1
-0.145015,1
-0.145015,1
-0.145015,1
-0.250966,1
-0.250966,1
-0.0367298,1
-0.0436842,1
-0.160339,1
-0.160339,1
-0.259236,1
-0.259236,1
-0.0540699,1
-0.0540699,1
0.22008,1
0.191573,1
0.165093,1
0.165093,1
0.187675,1
0.187675,1
0.146772,1
0.146772,1
0.193601,1
0.133352,1
0.0940816,1
0.0940816,1
0.00972816,1
-0.0785395,1
-0.166616,1
-0.252784,1
-0.252784,1
-0.252784,1
-0.201467,1
-0.201467,1
-0.201467,1
-0.201467,1
-0.201467,1
-0.201467,1
-0.201467,1
-0.0824044,1
-0.0824044,1
-0.0824044,1
-0.0824044,1
-0.0824044,1
0.111955,1
0.157201,1
0.0832175,1
0.0920217,1
0.0920217,1
0.0601784,1
-0.00243843,1
-0.0952674,1
-0.0952674,1
-0.0828437,1
-0.0942925,1
-0.0942925,1
-0.100111,1
-0.0940237,1
-0.214414,1
-0.184763,1
-0.184763,1
-0.184763,1
-0.0629771,1
0.186086,1
0.186086,1
0.186086,1
0.17195,1
0.17195,1
0.0445034,1
0.0445034,1
0.00623159,1
-0.0196268,1
-0.0196268,1
-0.0196268,1
-0.00116434,1
-0.00116434,1
0.0640088,1
0.146501,1
0.141448,1
0.141448,1
0.0144707,1
-0.0244727,1
-0.0170147,1
-0.0170147,1
-0.0170147,1
-0.022398,1
-0.096473,1
-0.096473,1
-0.101864,1
-0.101864,1
-0.0251934,1
-0.0251934,1
-0.0251934,1
0.0523132,1
0.0523132,1
0.0955531,1
0.0893367,1
0.0764011,1
0.0764011,1
0.114231,1
0.127253,1
-0.0171259,1
-0.0171259,1
-0.10982,1
-0.0583903,1
-0.0583903,1
0.0283047,1
-0.0195339,1
-0.0879357,1
-0.0548668,1
-0.0548668,1
0.0553524,1
0.161282,1
0.144183,1
0.144183,1
0.144183,1
0.0402819,1
0.00321331,1
0.00321331,1
0.00321331,1
0.0275078,1
0.0275078,1
-0.0481724,1
-0.0481724,1
0.106161,1
0.106161,1
0.131233,1
0.131233,1
0.068881,1
0.068881,1
0.0580833,1
-0.00874309,1
-0.0816022,1
-0.0816022,1
-0.0271118,1
-0.0768057,1
-0.0747829,1
-0.0747829,1
-0.0747829,1
-0.0747829,1
0.0381272,1
0.0381272,1
0.082994,1
0.102642,1
0.102642,1
0.102642,1
0.102642,1
0.127808,1
0.127808,1
-0.0343592,1
0.0118626,1
-0.0318825,1
-0.0318825,1
-0.0513694,1
-0.0513694,1
0.0125104,1
0.0125104,1
-0.0249595,1
-0.0249595,1
-0.0122161,1
-0.0122161,1
0.0482926,1
0.0482926,1
0.0703703,1
0.0703703,1
0.0466644,1
0.0127925,1
-0.0439764,1
-0.0439764,1
-0.0439764,1
0.00998548,1
0.00998548,1
0.00998548,1
0.00998548,1
0.0275532,1
0.0275532,1
0.138718,1
0.12214,1
0.116166,1
0.116166,1
0.0980698,1
0.0980698,1
-0.0820441,1
-0.0820441,1
-0.0538146,1
-0.176473,1
-0.204771,1
-0.181189,1
-0.0732463,1
0.060045,1
0.150956,1
0.175937,1
0.175937,1
