acc,label
-0.0313603,0.0
-0.049513,0.0
-0.0364224,0.0
-0.0364224,0.0
-0.0352862,0.0
-0.0349476,0.0
-0.0766083,0.0
-0.0825997,0.0
-0.0825997,0.0
-0.0331145,0.0
-0.0388563,0.0
-0.0205387,0.0
-0.0205387,0.0
-0.0404066,0.0
-0.0404066,0.0
-0.046867,0.0
-0.0586436,0.0
-0.0251429,0.0
0.00506098,0.0
-0.0251933,0.0
-0.0251933,0.0
0.00415722,0.0
-0.0320839,0.0
-0.0497689,0.0
-0.0497689,0.0
-0.0250883,0.0
-0.0421408,0.0
-0.0421408,0.0
-0.0722211,0.0
-0.0839061,0.0
-0.0655639,0.0
-0.0655639,0.0
-0.0771034,0.0
-0.0707253,0.0
-0.0766182,0.0
-0.0764696,0.0
-0.0764696,0.0
-0.0196799,0.0
-0.0274375,0.0
-0.0274375,0.0
-0.00271558,0.0
-0.0466907,0.0
-0.028403,0.0
-0.028403,0.0
-0.061396,0.0
-0.061396,0.0
-0.0643534,0.0
-0.0643534,0.0
-0.0713817,0.0
-0.0955374,0.0
-0.0676195,0.0
-0.0676195,0.0
-0.0429557,0.0
-0.00948439,0.0
-0.0287032,0.0
-0.00936624,0.0
-0.00936624,0.0
-0.0410095,0.0
-0.0410095,0.0
-0.0720135,0.0
-0.0573928,0.0
-0.0335232,0.0
-0.0335232,0.0
-0.0335232,0.0
-0.0383867,0.0
-0.0257757,0.0
-0.0257757,0.0
-0.0257757,0.0
-0.0330483,0.0
-0.0330483,0.0
-0.0389827,0.0
-0.0842134,0.0
-0.0632236,0.0
-0.0939821,0.0
-0.0939821,0.0
-0.0939311,0.0
-0.0492513,0.0
-0.0492513,0.0
-0.0492513,0.0
-0.00964239,0.0
0.0114087,0.0
0.0124882,0.0
0.0124882,0.0
-0.105458,0.0
-0.111959,0.0
-0.111959,0.0
-0.111894,0.0
-0.0682479,0.0
0.0051629,0.0
0.0051629,0.0
0.0051629,0.0
0.0501955,0.0
0.0804889,0.0
0.0804889,0.0
-0.0265286,0.0
-0.0806317,0.0
-0.0806317,0.0
-0.157005,0.0
-0.157005,0.0
-0.102787,0.0
-0.0678185,0.0
-0.0678185,0.0
-0.0415864,0.0
-0.0415864,0.0
-0.0843682,0.0
-0.0106098,0.0
0.00171282,0.0
0.00919392,0.0
0.00919392,0.0
0.0289763,0.0
0.0793331,0.0
0.0457217,0.0
0.0457217,0.0
0.0331515,0.0
-0.0667913,0.0
-0.102504,0.0
-0.102504,0.0
-0.148485,0.0
-0.215432,0.0
-0.209887,0.0
-0.209887,0.0
-0.0890853,0.0
-0.0260751,0.0
-0.0260751,0.0
-0.0260751,0.0
0.057775,0.0
0.057775,0.0
0.0213956,0.0
-0.0388644,0.0
-0.0696101,0.0
-0.190613,0.0
-0.190613,0.0
-0.1785,0.0
-0.108239,0.0
-0.0170219,0.0
-0.0170219,0.0
-0.00419717,0.0
0.0497141,0.0
0.0630243,0.0
0.0630243,0.0
-0.0403472,0.0
-0.0856475,0.0
-0.170322,0.0
-0.170322,0.0
-0.188842,0.0
-0.154166,0.0
-0.0596261,0.0
-0.0596261,0.0
-0.0203794,0.0
0.0108002,0.0
0.0108002,0.0
0.0328354,0.0
0.0398553,0.0
-0.00839069,0.0
-0.0430617,0.0
-0.0430617,0.0
-0.0373319,0.0
-0.0644868,0.0
-0.058086,0.0
-0.058086,0.0
-0.0517519,0.0
-0.0461637,0.0
